timestamp,ticker,binance_obi_raw,binance_ema,polymarket_obi,spread,z_score,pm_ask_no,pm_best_bid,pm_best_ask,order_id,fill_status,pm_bid_no
"2026-06-16 20:52:25",BTCUSDT,-0.0831251690626337,-0.0686264977058584,0.0303751132620176,-0.099001610967876,-2.15052420398904,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:24",BTCUSDT,-0.081398804809127,-0.061738222317432,0.0290455385428163,-0.0907837608602483,-2.39740205710227,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:24",BTCUSDT,-0.0813374751633524,-0.0641881289231721,0.0282664347214715,-0.0924545636446436,-2.29904970063206,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:24",BTCUSDT,-0.0831251690626337,-0.0665552589406048,0.0283582407598253,-0.0949134997004301,-2.21531683869155,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:23",BTCUSDT,-0.0948281788253985,-0.050123736063767,0.0392965064303323,-0.0894202424940992,-2.79300665737386,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:23",BTCUSDT,-0.0948740979720028,-0.0557175313022964,0.0293249946102059,-0.0850425259125024,-2.60539175789912,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:23",BTCUSDT,-0.0814138222900155,-0.0589295676757613,0.0284489942121012,-0.0873785618878625,-2.49121905374047,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:22",BTCUSDT,-0.116369856936724,-0.0280089076326141,0.0073426419943254,-0.0353515496269395,-2.77209549721847,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:22",BTCUSDT,-0.0951170866841576,-0.036397430014057,0.0469578108545841,-0.0833552408686411,-3.07781953150472,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:22",BTCUSDT,-0.0951170866841576,-0.0437373870978196,0.0410012923589418,-0.0847386794567613,-2.91491068835291,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:21",BTCUSDT,-0.108653910023805,0.0302796690197467,0.0437091370545106,-0.0134294680347638,-2.86395177177709,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:21",BTCUSDT,-0.108156913024337,0.0129750962642363,0.0301417387481615,-0.0171666424839252,-2.87890160618827,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:21",BTCUSDT,-0.108090780869342,-0.00215813837746105,0.0320627942679651,-0.0342209326454262,-2.99146053310815,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:21",BTCUSDT,-0.107980350356845,-0.015385914874884,0.0318739859005995,-0.0472599007754835,-3.00869827862924,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:20",BTCUSDT,-0.109176763334316,0.0988051559795242,0.0483126250500391,0.0504925309294852,-2.14148938808926,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:20",BTCUSDT,-0.109165829114696,0.0728087828427467,0.0441536791662233,0.0286551036765234,-2.36701074894539,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:20",BTCUSDT,-0.108642894548623,0.0501273231688255,0.034221554136314,0.0159057690325116,-2.53035332532378,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:19",BTCUSDT,-0.111360598276383,0.201916857413754,0.0518841980058839,0.15003265940787,-1.24622956650284,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:19",BTCUSDT,-0.111214137079645,0.162775483102079,0.056161041443908,0.106614441658171,-1.60907445009525,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:19",BTCUSDT,-0.111293511805397,0.128516858738644,0.047889004349737,0.0806278543889073,-1.84817580624601,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:18",BTCUSDT,0.199815206143524,0.203871049080325,-0.0342157984944323,0.238086847574757,-0.577601839039102,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:18",BTCUSDT,0.957102114825648,0.29802493229849,-0.0147517073965473,0.312776639695038,-0.0193244086412463,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:18",BTCUSDT,-0.112808288847819,0.246670779655202,-0.0046637843574673,0.251334564012669,-0.454999438375229,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:17",BTCUSDT,0.199807244278031,0.205874123833554,-0.0419834996033843,0.247857623436939,-0.560086796894379,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:17",BTCUSDT,0.199791301662489,0.205113771062171,-0.0470480596729444,0.252161830735115,-0.516009959802749,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:17",BTCUSDT,0.199807244278031,0.204450455214154,-0.0450460828085564,0.24949653802271,-0.516027449752008,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:16",BTCUSDT,0.194021501923936,0.210658259678039,-0.041990805685043,0.252649065363082,-0.586531155305817,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:16",BTCUSDT,0.194021501923936,0.208578664958776,-0.0345195656369339,0.24309823059571,-0.622426948206842,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:16",BTCUSDT,0.193875912591886,0.206740820912915,-0.0438072672001858,0.250548088113101,-0.561585723475855,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:15",BTCUSDT,0.199942730866196,0.217042758283013,-0.0421648283779502,0.259207586660963,-0.60808721531421,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:15",BTCUSDT,0.199942730866196,0.214905254855911,-0.0438906045920106,0.258795859447922,-0.591326602681423,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:15",BTCUSDT,0.199942730866196,0.213034939357197,-0.034781732726242,0.247816672083438,-0.631500538739814,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:14",BTCUSDT,0.199926793648976,0.225468136223078,-0.0456889244617289,0.271157060684807,-0.60569886361441,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:14",BTCUSDT,0.199942730866196,0.222277460553468,-0.0438627715188671,0.266140232072335,-0.611475417392878,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:14",BTCUSDT,0.199942730866196,0.219485619342559,-0.0346644873360966,0.254150106678655,-0.652975443778758,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:13",BTCUSDT,0.200140896961007,0.23802075892339,-0.0363153082933388,0.274336067216729,-0.648662095141074,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:13",BTCUSDT,0.200140896961007,0.233285776178092,-0.0345214335861561,0.267807209764248,-0.660298621080913,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:13",BTCUSDT,0.199934762336952,0.22911689944795,-0.0420710973187772,0.271187996766727,-0.624738130250873,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:12",BTCUSDT,0.200140896961007,0.263815234804403,-0.0331790599254871,0.296994294729891,-0.618709781742852,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:12",BTCUSDT,0.200140896961007,0.255855942573979,-0.0455979824703584,0.301453925044337,-0.579663407412759,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:12",BTCUSDT,0.205941482256735,0.249616635034323,-0.0438694525048759,0.293486087539199,-0.597495142119542,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:12",BTCUSDT,0.200140896961007,0.243432167775159,-0.0420637884997246,0.285495956274884,-0.615555744213093,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:11",BTCUSDT,0.253920331766828,0.287504216990219,-0.0421286947341736,0.329632911724392,-0.527173573142035,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:11",BTCUSDT,0.253947718346628,0.28330965465977,-0.0455860649810688,0.328895719640839,-0.51255507998531,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:11",BTCUSDT,0.200124967637863,0.272911568782032,-0.0346493119400565,0.307560880722088,-0.589829811320063,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:10",BTCUSDT,0.359605623536841,0.288864327434919,-0.0237441216561965,0.312608449091115,-0.655679451968277,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:10",BTCUSDT,0.359619875842058,0.297708770985811,-0.0257045542182727,0.323413325204084,-0.590251614451025,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:10",BTCUSDT,0.254453922133519,0.292301914879275,-0.0349466473273648,0.32724856220664,-0.555422525021618,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:09",BTCUSDT,0.359810439457294,0.253980027081195,-0.0328913708199574,0.286871397901153,-0.825133032074958,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:09",BTCUSDT,0.359810439457294,0.267208828628208,-0.0258786418034777,0.293087470431685,-0.777830080266586,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:09",BTCUSDT,0.359605623536841,0.278758427991787,-0.0347110718121047,0.313469499803892,-0.670733740768693,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:08",BTCUSDT,0.360129698370713,0.201739898591491,-0.0277005717808761,0.229440470372367,-1.14387987336072,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:08",BTCUSDT,0.360129698370713,0.221538623563894,-0.0257045542182727,0.247243177782166,-1.04024494042814,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:08",BTCUSDT,0.360120808986766,0.238861396741753,-0.0346202237680945,0.273481620509847,-0.903934295782447,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:07",BTCUSDT,0.169483489013975,0.171418589050413,-0.0310841546626232,0.202502743713036,-1.36247870537314,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:07",BTCUSDT,0.169646931223378,0.171197131822033,-0.0297439729673664,0.2009411047894,-1.33239595278097,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:07",BTCUSDT,0.234522351944297,0.179112784337316,-0.0283734295765642,0.20748621391388,-1.26927659269483,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:06",BTCUSDT,0.168468935034808,0.172374828287767,-0.0365644920122767,0.208939320300044,-1.45404782627469,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:06",BTCUSDT,0.169463934886332,0.172010966612588,-0.0297970592608839,0.201808025873472,-1.4446547544135,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:06",BTCUSDT,0.169483489013975,0.171695031912761,-0.0279286516423887,0.19962368355515,-1.41377905751244,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:05",BTCUSDT,0.166550450968737,0.173935508672535,-0.0316612897829153,0.205596798455451,-1.60238394139182,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:05",BTCUSDT,0.166550450968737,0.17301237645956,-0.0299649809414143,0.202977357400975,-1.56802517111603,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:05",BTCUSDT,0.172375869088594,0.17293281303819,-0.0370613874929822,0.209994200531172,-1.4914533214182,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:04",BTCUSDT,0.166390413661967,0.179194729810204,-0.0279699239818705,0.207164653792074,-1.77169721220212,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:04",BTCUSDT,0.166390413661967,0.177594190291674,-0.0411085455191704,0.218702735810845,-1.67410603836965,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:04",BTCUSDT,0.166419707020949,0.176197379882834,-0.0392006438854269,0.215398023768261,-1.64827227919995,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:04",BTCUSDT,0.166542476147646,0.174990516915935,-0.0281805396745493,0.203171056590484,-1.66144496299901,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:03",BTCUSDT,0.168558035235039,0.185038709002888,-0.0370946923442158,0.222133401347104,-1.79202585510226,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:03",BTCUSDT,0.16790893333779,0.182897487044751,-0.0390910560736693,0.22198854311842,-1.76396378573875,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:03",BTCUSDT,0.16790893333779,0.181023917831381,-0.0301026309743381,0.211126548805719,-1.78779743454045,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:02",BTCUSDT,0.168648273443845,0.193146033185206,-0.0378078153916093,0.230953848576815,-1.77056798931172,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:02",BTCUSDT,0.168648273443845,0.190083813217536,-0.0342120844511389,0.224295897668674,-1.8154295040333,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:02",BTCUSDT,0.168558035235039,0.187393090969724,-0.0300135989369769,0.2174066899067,-1.84054819124283,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:01",BTCUSDT,0.168659180032249,0.205780587595463,-0.0381121276670831,0.243892715262546,-1.55260284149973,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:01",BTCUSDT,0.164686201293254,0.200643789307687,-0.041662194676508,0.242305983984195,-1.63214257142652,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:01",BTCUSDT,0.168659180032249,0.196645713148257,-0.0397371258808186,0.236382839029076,-1.7121500249483,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:00",BTCUSDT,0.168659180032249,0.224636007629989,-0.0294286877852375,0.254064695415227,-1.24702518490733,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:00",BTCUSDT,0.164702216896345,0.217144283788284,-0.040263964822792,0.257408248611076,-1.30800478281741,0.99,0.01,0.99,,,0.01
"2026-06-16 20:52:00",BTCUSDT,0.168659180032249,0.211083645818779,-0.040263964822792,0.251347610641571,-1.42314121775056,0.99,0.01,0.99,,,0.01
"2026-06-16 20:51:59",BTCUSDT,0.164694209171568,0.252780261488874,-0.02841692200145,0.281197183490324,-0.957918621288464,0.99,0.01,0.99,,,0.01
"2026-06-16 20:51:59",BTCUSDT,0.164694209171568,0.241769504949211,-0.0313833157484771,0.273152820697688,-1.04235038231909,0.99,0.01,0.99,,,0.01
"2026-06-16 20:51:59",BTCUSDT,0.168675043649999,0.232632697286809,-0.0313833157484771,0.264016013035286,-1.13868619713223,0.99,0.01,0.99,,,0.01
"2026-06-16 20:51:58",BTCUSDT,0.158472504157625,0.297067461286922,-0.0175208186680674,0.31458827995499,-0.70400544661346,0.99,0.01,0.99,,,0.01
"2026-06-16 20:51:58",BTCUSDT,0.158472504157625,0.27974309164576,-0.0288915612351112,0.308634652880871,-0.76407944009462,0.99,0.01,0.99,,,0.01
"2026-06-16 20:51:58",BTCUSDT,0.16471022446759,0.265363983248489,-0.0300447904441424,0.295408773692631,-0.855460858742686,0.99,0.01,0.99,,,0.01
"2026-06-16 20:51:57",BTCUSDT,0.161155121979371,0.364533562988286,-0.0269742412995976,0.391507804287884,-0.346148306251851,0.99,0.01,0.99,,,0.01
"2026-06-16 20:51:57",BTCUSDT,0.161155121979371,0.339111257862172,-0.0285072241400232,0.367618482002195,-0.454522197279957,0.99,0.01,0.99,,,0.01
"2026-06-16 20:51:57",BTCUSDT,0.161155121979371,0.316866740876822,-0.019292018484159,0.336158759360981,-0.593634701726579,0.99,0.01,0.99,,,0.01
"2026-06-16 20:51:56",BTCUSDT,0.167210758820559,0.464024349933834,-0.0185796821089905,0.482604032042825,0.0151504996717651,0.99,0.01,0.99,,,0.01
"2026-06-16 20:51:56",BTCUSDT,0.166167705819855,0.426792269419587,-0.0283857899115403,0.455178059331127,-0.0923177803966052,0.99,0.01,0.99,,,0.01
"2026-06-16 20:51:56",BTCUSDT,0.161155121979371,0.39358762598956,-0.0176976616020234,0.411285287591583,-0.256106537744063,0.99,0.01,0.99,,,0.01
